694.8	3	0.0
602.3	3	0.0
E917.8	3	0.0
337.29	3	0.0
756.17	3	0.0
701.2	3	0.0
812.41	3	0.0
59.93	3	0.0
669.32	3	0.0
53.04	3	0.0
880.13	3	0.0
296.99	3	0.0
274.11	3	0.0
901.1	3	0.0
V54.9	3	0.0
719.01	3	0.0
E814.1	3	0.0
71.09	3	0.0
914.0	3	0.0
E824.1	3	0.0
332.1	3	0.0
215.5	3	0.0
92.3	3	0.0
92.39	3	0.0
746.81	3	0.0
718.87	3	0.0
939.0	3	0.0
692.6	3	0.0
824.3	3	0.0
995.83	3	0.0
79.08	3	0.0
367.1	3	0.0
289.50	3	0.0
308.0	3	0.0
648.64	3	0.0
471.8	3	0.0
379.24	3	0.0
813.03	3	0.0
53.29	3	0.0
246.2	3	0.0
79.85	3	0.0
880.01	3	0.0
703.0	3	0.0
995.81	3	0.0
88.96	3	0.0
357.3	3	0.0
642.54	3	0.0
996.88	3	0.0
881.21	3	0.0
265.2	3	0.0
V15.59	3	0.0
714.89	3	0.0
730.12	3	0.0
V72.81	3	0.0
80.17	3	0.0
844.8	3	0.0
V42.89	3	0.0
21.0	3	0.0
31.3	3	0.0
718.88	3	0.0
681.11	3	0.0
E858.2	3	0.0
E938.7	3	0.0
E818.2	3	0.0
V86.0	3	0.0
038.41	3	0.0
E825.2	3	0.0
258.01	3	0.0
692.3	3	0.0
686.1	3	0.0
111.0	3	0.0
952.8	3	0.0
V13.65	3	0.0
249.81	3	0.0
V61.42	3	0.0
918.0	3	0.0
787.24	3	0.0
E906.0	3	0.0
362.06	3	0.0
339.00	3	0.0
998.33	3	0.0
202.78	3	0.0
E967.0	3	0.0
334.2	3	0.0
626.0	3	0.0
V85.21	3	0.0
E960.1	3	0.0
259.2	3	0.0
736.81	3	0.0
714.81	3	0.0
715.80	3	0.0
37.73	3	0.0
539.89	3	0.0
721.41	4	0.0
E854.1	4	0.0
970.1	4	0.0
405.01	4	0.0
152.2	4	0.0
304.41	4	0.0
009.2	4	0.0
607.82	4	0.0
237.3	4	0.0
52.9	4	0.0
625.9	4	0.0
873.52	4	0.0
22.79	4	0.0
53.02	4	0.0
728.84	4	0.0
804.21	4	0.0
310.1	4	0.0
162.0	4	0.0
V27.2	4	0.0
80.39	4	0.0
780.94	4	0.0
362.11	4	0.0
715.09	4	0.0
148.1	4	0.0
525.50	4	0.0
277.9	4	0.0
863.45	4	0.0
995.3	4	0.0
815.09	4	0.0
904.2	4	0.0
550.11	4	0.0
87.69	4	0.0
741.93	4	0.0
34.71	4	0.0
692.4	4	0.0
E858.1	4	0.0
82.12	4	0.0
61.41	4	0.0
E817.1	4	0.0
294.21	4	0.0
44.49	4	0.0
342.10	4	0.0
170.7	4	0.0
60.11	4	0.0
42.7	4	0.0
E938.2	4	0.0
288.61	4	0.0
442.82	4	0.0
722.51	4	0.0
048	4	0.0
45.31	4	0.0
275.1	4	0.0
77.87	4	0.0
512.2	4	0.0
715.97	4	0.0
49.39	4	0.0
65.29	4	0.0
794.02	4	0.0
38.47	4	0.0
627.3	4	0.0
851.05	4	0.0
603.8	4	0.0
53.81	4	0.0
84.07	4	0.0
36.2	4	0.0
785.9	4	0.0
57.87	4	0.0
359.71	4	0.0
801.76	4	0.0
801.65	4	0.0
78.03	4	0.0
57.33	4	0.0
270.6	4	0.0
991.1	4	0.0
839.06	4	0.0
955.1	4	0.0
622.10	4	0.0
921.9	4	0.0
758.5	4	0.0
842.00	4	0.0
22.52	4	0.0
813.32	4	0.0
806.03	4	0.0
759.3	4	0.0
49.42	4	0.0
171.0	4	0.0
753.17	4	0.0
288.62	4	0.0
789.02	4	0.0
41.06	4	0.0
304.93	4	0.0
203.02	4	0.0
716.97	4	0.0
334.3	4	0.0
147.9	4	0.0
530.87	4	0.0
17.36	4	0.0
518.53	4	0.0
35.99	4	0.0
998.00	4	0.0
E906.4	4	0.0
998.02	4	0.0
453.50	4	0.0
596.89	4	0.0
453.71	4	0.0
246.8	4	0.0
790.21	4	0.0
82.29	5	0.0
358.1	5	0.0
990	5	0.0
117.7	5	0.0
874.02	5	0.0
753.22	5	0.0
719.02	5	0.0
235.5	5	0.0
38.65	5	0.0
905.1	5	0.0
192.1	5	0.0
921.1	5	0.0
321.0	5	0.0
29.5	5	0.0
58.39	5	0.0
34.72	5	0.0
453.72	5	0.0
789.05	5	0.0
386.12	5	0.0
63.9	5	0.0
83.49	5	0.0
318.2	5	0.0
834.02	5	0.0
825.1	5	0.0
642.44	5	0.0
32.0	5	0.0
625.3	5	0.0
E906.8	5	0.0
867.2	5	0.0
E855.6	5	0.0
473.1	5	0.0
079.51	5	0.0
50.51	5	0.0
236.91	5	0.0
648.61	5	0.0
647.81	5	0.0
V45.09	5	0.0
305.52	5	0.0
127.2	5	0.0
161.1	5	0.0
51.59	5	0.0
E910.8	5	0.0
813.82	5	0.0
719.49	5	0.0
996.43	5	0.0
747.69	5	0.0
959.7	5	0.0
79.16	5	0.0
295.20	5	0.0
451.0	5	0.0
287.1	5	0.0
751.4	5	0.0
V10.84	5	0.0
28.2	5	0.0
296.32	5	0.0
955.3	5	0.0
372.03	5	0.0
204.01	5	0.0
695.2	5	0.0
239.1	5	0.0
714.9	5	0.0
259.4	5	0.0
727.05	5	0.0
735.4	5	0.0
218.0	5	0.0
46.82	5	0.0
E930.6	5	0.0
E950.7	5	0.0
E919.2	5	0.0
V54.81	5	0.0
620.5	5	0.0
560.32	5	0.0
E938.5	5	0.0
078.11	5	0.0
904.53	5	0.0
955.7	5	0.0
825.22	5	0.0
363.20	5	0.0
728.9	5	0.0
737.12	5	0.0
V69.4	5	0.0
747.40	5	0.0
802.25	5	0.0
816.02	5	0.0
45.51	5	0.0
620.1	5	0.0
378.87	5	0.0
052.9	5	0.0
802.39	5	0.0
333.90	5	0.0
916.2	5	0.0
852.42	5	0.0
453.76	5	0.0
674.84	5	0.0
V10.61	5	0.0
173.5	5	0.0
30.09	5	0.0
482.81	5	0.0
17.33	5	0.0
163.9	5	0.0
76.73	5	0.0
502	5	0.0
24.5	5	0.0
008.63	5	0.0
88.97	5	0.0
425.18	5	0.0
371.40	5	0.0
790.8	5	0.0
532.30	5	0.0
574.80	5	0.0
378.9	5	0.0
701.0	5	0.0
12.7	5	0.0
378.10	5	0.0
377.01	5	0.0
820.02	5	0.0
722.2	5	0.0
980.2	5	0.0
338.28	5	0.0
V60.2	5	0.0
521.81	5	0.0
355.1	5	0.0
48.52	5	0.0
415.13	5	0.0
573.5	5	0.0
69.0	5	0.0
282.46	5	0.0
861.13	6	0.0
204.11	6	0.0
38.68	6	0.0
844.9	6	0.0
344.30	6	0.0
710.8	6	0.0
141.8	6	0.0
727.61	6	0.0
343.2	6	0.0
75.69	6	0.0
V18.3	6	0.0
336.0	6	0.0
528.2	6	0.0
780.50	6	0.0
202.82	6	0.0
958.91	6	0.0
999.82	6	0.0
62.3	7	0.0
378.52	7	0.0
252.02	7	0.0
281.2	7	0.0
552.00	7	0.0
473.2	7	0.0
84.0	8	0.0
781.6	8	0.0
